,Date,Percent_Change,SMA_10,SMA_20,EMA_10
66,2020-04-20,3.8668260101618266,0.4604700053632985,2.069212684632213,2.4807397379814615
67,2020-04-27,10.883155523102578,0.9928268420761818,2.8152793820579274,4.008451698912573
68,2020-05-04,46.47357847066077,5.463619556761332,4.819003988035859,11.729383839230426
69,2020-05-11,4.613339767012095,6.867600684840525,5.355840574629032,10.435557644281637
70,2020-05-18,11.375496096543154,9.441204070604382,4.9245148389151785,10.606455544692823
71,2020-05-26,-8.329716449941268,10.682730599701198,3.847916101701466,7.1635151820320795
72,2020-06-01,-7.686101218209525,7.84817878850979,3.262546864344339,4.463584927442697
73,2020-06-08,11.396306141607502,7.356493482518343,3.5269861761832844,5.724079693654479
74,2020-06-15,-4.25712697569175,7.81458108565257,3.8679396591470927,3.909314844682437
75,2020-06-22,7.933328062834603,7.626908542807998,4.31841344392967,4.640953611619194
76,2020-06-29,-6.25098430611779,6.615127511180036,3.5377987582716677,2.6606012629397418
77,2020-07-06,12.707231630636773,6.797535121933455,3.895180982004819,4.487261329793747
78,2020-07-13,3.5829213079866045,2.5084694056660393,3.9860444812136864,4.322835871283358
79,2020-07-20,24.415527180709965,4.488688147035826,5.678144415938176,7.976052472997286
80,2020-07-27,-7.239014738116948,2.627237063569816,6.034220567087099,5.209676616431061
81,2020-08-03,22.493976613437393,5.709606369907682,8.19616848480444,8.352276615886758
82,2020-08-10,18.94968318781617,8.373184810510253,8.110681799510022,10.279077810783015
83,2020-08-17,-10.095853790097674,6.223968817339734,6.790231149929039,6.5745447924410705
84,2020-08-24,-3.771272275116174,6.272554287397293,7.043567686524932,4.693487143794298
85,2020-08-31,1.2213767075356767,5.6013591518674,6.614133847337699,4.062194337201821
86,2020-09-08,-13.714506600257575,4.855006922453421,5.735067216816729,0.830066894027385
87,2020-09-14,-3.4158826038224177,3.242695499007501,5.020115310470479,0.058076076236511676
88,2020-09-21,3.1524879746962196,3.199652165678463,2.8540607856722517,0.620696421411004
89,2020-09-28,4.504553972501145,1.2085548448575811,2.848621495946704,1.3268523397910297
90,2020-10-05,-0.5958536052723354,1.8728709581420422,2.2500540108559295,0.9772694406885997
91,2020-10-13,5.956733002979393,0.21914659709624235,2.9643764835019626,1.8826264520141982
92,2020-10-19,-4.578139542622854,-2.13363567594766,3.119774567281296,0.7079417257165521
93,2020-10-26,4.1368131758324,-0.7103689793546527,2.756799918992541,1.3313728984648883
94,2020-11-02,-15.68015328996658,-1.9012570808396934,2.1856486032788,-1.761631863068106
95,2020-11-09,42.44762715543197,2.2213679639499357,3.9113635579086674,6.276415231204635
96,2020-11-16,-9.752279471570722,2.617590676818621,3.736298799636021,3.362107103427297
97,2020-11-23,17.402327485487575,4.69941168574962,3.9710535923785613,5.914874445620075
98,2020-11-30,26.16040926794735,7.000203815074732,5.099927990376598,9.595880776952306
99,2020-12-07,-12.644266250348076,5.285321792789811,3.246938318823697,5.552217681079508
100,2020-12-14,-3.136918082087258,5.031215345108318,3.452043151625181,3.972374815049186
101,2020-12-21,19.607595756754762,6.396301620485856,3.3077241087910494,6.815142258995655
102,2020-12-28,37.53705689906205,10.607821264654346,4.237092794353343,12.400944920825909
103,2021-01-04,89.31410161523871,19.12555010859498,9.207590564620162,26.385155228900963
104,2021-01-11,11.747922338227914,21.86835767141443,9.983550295287367,23.723840157869496
105,2021-01-19,24.378608502292664,20.061455806100497,11.141411885025217,23.842888947764614
106,2021-01-25,0.9031728878535134,21.12700104204292,11.87229585943077,19.672031482326233
107,2021-02-01,0.10721180423509029,19.397489473917673,12.048450579833647,16.114791540855116
108,2021-02-08,7.448220365738223,17.52627058369676,12.263237199385747,14.539051327197498
109,2021-02-16,34.93330382984029,22.284027591715596,13.784674692252704,18.247097236768916
110,2021-02-22,-0.6198411830789888,22.535735281616425,13.78347531336237,14.816744796796568
111,2021-03-01,-12.832564133984004,19.291719292542545,12.844010456514203,9.789597718472827
112,2021-03-08,-4.334768819092859,15.104536720727054,12.856178992690701,7.221531075279065
113,2021-03-15,24.823817556007526,8.655508314803937,13.890529211699459,10.421946799047877
114,2021-03-22,-6.478118365985132,6.832904244382634,14.350630957898531,7.3492076781327835
115,2021-03-29,-5.952505861147825,3.799792808038584,11.93062430706954,4.93071430735449
116,2021-04-05,2.9545399066649076,4.004929509919723,12.565965275981323,4.571409870865475
